#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  1.3560  -11.3063  -11.3063   -6.8308   -6.8308   -2.6201   -2.6201   -1.3069   -1.3069   -0.8760   -0.8760    1.0716    1.0716    2.7435    2.7436    2.9903    2.9905    4.2062    4.2127    4.4290    4.4413    5.3118    5.3212
  1.3740  -11.2649  -11.2649   -6.8468   -6.8468   -2.7231   -2.7231   -1.3453   -1.3453   -0.8908   -0.8908    1.0184    1.0185    2.7706    2.7707    3.0220    3.0222    4.2323    4.2386    4.4755    4.4878    5.3422    5.3517
  1.3919  -11.2216  -11.2216   -6.8657   -6.8657   -2.8212   -2.8211   -1.3854   -1.3854   -0.9057   -0.9056    0.9684    0.9684    2.7924    2.7924    3.0446    3.0448    4.2602    4.2663    4.5224    4.5346    5.3741    5.3836
  1.4099  -11.1764  -11.1764   -6.8878   -6.8878   -2.9139   -2.9139   -1.4266   -1.4266   -0.9214   -0.9214    0.9220    0.9221    2.8084    2.8085    3.0585    3.0587    4.2910    4.2969    4.5695    4.5816    5.4062    5.4158
  1.4278  -11.1294  -11.1294   -6.9133   -6.9133   -3.0008   -3.0008   -1.4684   -1.4684   -0.9389   -0.9389    0.8801    0.8802    2.8179    2.8180    3.0649    3.0650    4.3254    4.3312    4.6165    4.6284    5.4372    5.4468
  1.4458  -11.0806  -11.0806   -6.9424   -6.9424   -3.0816   -3.0816   -1.5105   -1.5105   -0.9587   -0.9587    0.8432    0.8432    2.8201    2.8201    3.0655    3.0656    4.3642    4.3698    4.6632    4.6748    5.4656    5.4752
  1.4637  -11.0300  -11.0300   -6.9754   -6.9754   -3.1559   -3.1559   -1.5525   -1.5525   -0.9813   -0.9813    0.8117    0.8117    2.8137    2.8138    3.0628    3.0629    4.4076    4.4130    4.7090    4.7203    5.4903    5.5001
  1.4816  -10.9777  -10.9777   -7.0123   -7.0123   -3.2235   -3.2235   -1.5942   -1.5942   -1.0072   -1.0072    0.7858    0.7858    2.7981    2.7982    3.0589    3.0589    4.4554    4.4608    4.7535    4.7642    5.5107    5.5207
  1.4996  -10.9238  -10.9238   -7.0532   -7.0532   -3.2844   -3.2844   -1.6354   -1.6353   -1.0365   -1.0365    0.7658    0.7659    2.7735    2.7736    3.0552    3.0552    4.5076    4.5129    4.7956    4.8057    5.5271    5.5373
  1.5175  -10.8683  -10.8683   -7.0981   -7.0980   -3.3383   -3.3383   -1.6758   -1.6758   -1.0693   -1.0693    0.7518    0.7518    2.7408    2.7409    3.0523    3.0523    4.5638    4.5691    4.8343    4.8436    5.5405    5.5512
  1.5355  -10.8114  -10.8114   -7.1469   -7.1468   -3.3852   -3.3852   -1.7155   -1.7154   -1.1055   -1.1055    0.7435    0.7436    2.7013    2.7014    3.0502    3.0503    4.6236    4.6287    4.8681    4.8764    5.5531    5.5643
